Date,Anomaly
1956-10-01,-0.19166666666666668
1956-11-01,-0.18333333333333335
1956-12-01,-0.16166666666666668
1957-01-01,-0.15666666666666668
1957-02-01,-0.14833333333333334
1957-03-01,-0.14333333333333334
1957-04-01,-0.11916666666666666
1957-05-01,-0.08916666666666669
1957-06-01,-0.061666666666666675
1957-07-01,-0.04833333333333334
1957-08-01,-0.014166666666666676
1957-09-01,0.011666666666666657
1957-10-01,0.03666666666666666
1957-11-01,0.05249999999999999
1957-12-01,0.06249999999999999
1958-01-01,0.09499999999999999
1958-02-01,0.1175
1958-03-01,0.13416666666666666
1958-04-01,0.13583333333333333
1958-05-01,0.13416666666666666
1958-06-01,0.1225
1958-07-01,0.12666666666666665
1958-08-01,0.11499999999999999
1958-09-01,0.10416666666666664
1958-10-01,0.10166666666666667
1958-11-01,0.09749999999999999
1958-12-01,0.09583333333333333
1959-01-01,0.07583333333333332
1959-02-01,0.06833333333333332
1959-03-01,0.07666666666666666
1959-04-01,0.08333333333333331
1959-05-01,0.08333333333333333
1959-06-01,0.08833333333333333
1959-07-01,0.08666666666666666
1959-08-01,0.08916666666666666
1959-09-01,0.09166666666666666
1959-10-01,0.08916666666666666
1959-11-01,0.08499999999999998
1959-12-01,0.08
1960-01-01,0.07333333333333332
1960-02-01,0.07666666666666665
1960-03-01,0.037499999999999985
1960-04-01,0.01666666666666666
1960-05-01,0.003333333333333325
1960-06-01,-0.005833333333333342
1960-07-01,-0.013333333333333341
1960-08-01,-0.013333333333333343
1960-09-01,-0.008333333333333342
1960-10-01,-0.004166666666666676
1960-11-01,-0.010000000000000009
1960-12-01,0.006666666666666658
1961-01-01,0.013333333333333324
1961-02-01,0.014999999999999993
1961-03-01,0.04499999999999999
1961-04-01,0.06583333333333333
1961-05-01,0.08333333333333333
1961-06-01,0.09499999999999999
1961-07-01,0.09999999999999999
1961-08-01,0.10083333333333333
1961-09-01,0.09999999999999999
1961-10-01,0.09499999999999999
1961-11-01,0.10666666666666667
1961-12-01,0.07833333333333332
1962-01-01,0.07416666666666666
1962-02-01,0.07333333333333332
1962-03-01,0.07666666666666666
1962-04-01,0.06833333333333333
1962-05-01,0.05333333333333332
1962-06-01,0.04499999999999999
1962-07-01,0.041666666666666664
1962-08-01,0.03666666666666666
1962-09-01,0.03333333333333332
1962-10-01,0.03666666666666666
1962-11-01,0.04333333333333333
1962-12-01,0.05499999999999999
1963-01-01,0.04999999999999999
1963-02-01,0.05333333333333332
1963-03-01,0.031666666666666655
1963-04-01,0.024999999999999994
1963-05-01,0.025833333333333323
1963-06-01,0.02583333333333333
1963-07-01,0.02999999999999999
1963-08-01,0.046666666666666655
1963-09-01,0.05833333333333332
1963-10-01,0.06666666666666667
1963-11-01,0.06666666666666667
1963-12-01,0.06833333333333333
1964-01-01,0.06416666666666666
1964-02-01,0.039166666666666655
1964-03-01,0.03083333333333332
1964-04-01,0.011666666666666659
1964-05-01,-0.0025000000000000113
1964-06-01,-0.007500000000000011
1964-07-01,-0.01666666666666668
1964-08-01,-0.04333333333333334
1964-09-01,-0.07750000000000001
1964-10-01,-0.11083333333333334
1964-11-01,-0.14
1964-12-01,-0.16333333333333336
1965-01-01,-0.16583333333333336
1965-02-01,-0.17083333333333336
1965-03-01,-0.165
1965-04-01,-0.1575
1965-05-01,-0.15000000000000002
1965-06-01,-0.15416666666666667
1965-07-01,-0.1575
1965-08-01,-0.14916666666666667
1965-09-01,-0.13500000000000004
1965-10-01,-0.11166666666666668
1965-11-01,-0.09166666666666667
1965-12-01,-0.07500000000000001
1966-01-01,-0.08166666666666668
1966-02-01,-0.07083333333333335
1966-03-01,-0.06000000000000002
1966-04-01,-0.055000000000000014
1966-05-01,-0.05000000000000002
1966-06-01,-0.04000000000000001
1966-07-01,-0.023333333333333345
1966-08-01,-0.023333333333333345
1966-09-01,-0.016666666666666677
1966-10-01,-0.029166666666666674
1966-11-01,-0.03083333333333334
1966-12-01,-0.030000000000000013
1967-01-01,-0.025000000000000012
1967-02-01,-0.037500000000000006
1967-03-01,-0.03416666666666667
1967-04-01,-0.025833333333333344
1967-05-01,-0.005833333333333343
1967-06-01,-0.009166666666666677
1967-07-01,-0.018333333333333344
1967-08-01,-0.01416666666666668
1967-09-01,-0.014166666666666676
1967-10-01,0.00749999999999999
1967-11-01,0.0049999999999999906
1967-12-01,0.008333333333333323
1968-01-01,-0.002500000000000009
1968-02-01,0.0008333333333333225
1968-03-01,0.010833333333333322
1968-04-01,0.007499999999999989
1968-05-01,-0.013333333333333345
1968-06-01,-0.015000000000000012
1968-07-01,-0.02416666666666668
1968-08-01,-0.02750000000000001
1968-09-01,-0.03583333333333335
1968-10-01,-0.040833333333333346
1968-11-01,-0.04416666666666668
1968-12-01,-0.055000000000000014
1969-01-01,-0.04250000000000001
1969-02-01,-0.03666666666666668
1969-03-01,-0.043333333333333335
1969-04-01,-0.023333333333333345
1969-05-01,-1.1564823173178714e-17
1969-06-01,0.00999999999999999
1969-07-01,0.01999999999999999
1969-08-01,0.025833333333333323
1969-09-01,0.04249999999999999
1969-10-01,0.04833333333333332
1969-11-01,0.06749999999999999
1969-12-01,0.10083333333333333
1970-01-01,0.1208333333333333
1970-02-01,0.14416666666666664
1970-03-01,0.14666666666666667
1970-04-01,0.13916666666666663
1970-05-01,0.12333333333333331
1970-06-01,0.11666666666666665
1970-07-01,0.11833333333333333
1970-08-01,0.10916666666666665
1970-09-01,0.10833333333333332
1970-10-01,0.09833333333333333
1970-11-01,0.08833333333333332
1970-12-01,0.05666666666666665
1971-01-01,0.03916666666666665
1971-02-01,0.009166666666666655
1971-03-01,-0.008333333333333347
1971-04-01,-0.02166666666666668
1971-05-01,-0.025000000000000012
1971-06-01,-0.03416666666666668
1971-07-01,-0.040833333333333346
1971-08-01,-0.03666666666666668
1971-09-01,-0.04166666666666668
1971-10-01,-0.04916666666666667
1971-11-01,-0.05916666666666668
1971-12-01,-0.05666666666666668
1972-01-01,-0.06750000000000002
1972-02-01,-0.06583333333333334
1972-03-01,-0.05083333333333335
1972-04-01,-0.04083333333333335
1972-05-01,-0.039166666666666676
1972-06-01,-0.020833333333333353
1972-07-01,-0.011666666666666681
1972-08-01,0.00583333333333332
1972-09-01,0.01083333333333332
1972-10-01,0.027499999999999986
1972-11-01,0.03833333333333332
1972-12-01,0.06333333333333332
1973-01-01,0.10416666666666667
1973-02-01,0.1433333333333333
1973-03-01,0.16083333333333333
1973-04-01,0.18333333333333332
1973-05-01,0.2058333333333333
1973-06-01,0.2175
1973-07-01,0.22416666666666665
1973-08-01,0.21499999999999997
1973-09-01,0.2175
1973-10-01,0.21583333333333332
1973-11-01,0.21666666666666665
1973-12-01,0.19666666666666666
1974-01-01,0.1633333333333333
1974-02-01,0.11416666666666665
1974-03-01,0.08499999999999998
1974-04-01,0.05166666666666666
1974-05-01,0.029166666666666657
1974-06-01,0.006666666666666653
1974-07-01,-0.005000000000000014
1974-08-01,-0.0041666666666666805
1974-09-01,-0.01916666666666668
1974-10-01,-0.029166666666666684
1974-11-01,-0.04083333333333335
1974-12-01,-0.048333333333333346
1975-01-01,-0.03666666666666669
1975-02-01,-0.007500000000000014
1975-03-01,0.01083333333333332
1975-04-01,0.024166666666666652
1975-05-01,0.03583333333333332
1975-06-01,0.04249999999999998
1975-07-01,0.04249999999999998
1975-08-01,0.02583333333333332
1975-09-01,0.031666666666666655
1975-10-01,0.02083333333333332
1975-11-01,0.013333333333333322
1975-12-01,0.01083333333333332
1976-01-01,0.0041666666666666545
1976-02-01,-0.010000000000000014
1976-03-01,-0.03583333333333335
1976-04-01,-0.04416666666666669
1976-05-01,-0.07166666666666667
1976-06-01,-0.08416666666666668
1976-07-01,-0.08583333333333336
1976-08-01,-0.08166666666666668
1976-09-01,-0.08166666666666669
1976-10-01,-0.08666666666666667
1976-11-01,-0.07500000000000001
1976-12-01,-0.05166666666666667
1977-01-01,-0.030000000000000013
