Date,Anomaly
1982-06-01,0.14133333333333334
1982-07-01,0.14225000000000002
1982-08-01,0.14141666666666666
1982-09-01,0.14225000000000002
1982-10-01,0.14266666666666666
1982-11-01,0.14383333333333334
1982-12-01,0.14558333333333331
1983-01-01,0.147
1983-02-01,0.148
1983-03-01,0.14908333333333335
1983-04-01,0.14866666666666667
1983-05-01,0.14950000000000002
1983-06-01,0.14975
1983-07-01,0.15033333333333332
1983-08-01,0.15258333333333332
1983-09-01,0.155
1983-10-01,0.15608333333333332
1983-11-01,0.15875
1983-12-01,0.16075
1984-01-01,0.164
1984-02-01,0.16775
1984-03-01,0.17083333333333334
1984-04-01,0.1724166666666667
1984-05-01,0.1753333333333333
1984-06-01,0.17625
1984-07-01,0.17758333333333332
1984-08-01,0.17841666666666667
1984-09-01,0.18083333333333332
1984-10-01,0.18241666666666667
1984-11-01,0.18391666666666667
1984-12-01,0.18483333333333332
1985-01-01,0.18658333333333335
1985-02-01,0.18608333333333335
1985-03-01,0.18658333333333335
1985-04-01,0.18708333333333332
1985-05-01,0.1875
1985-06-01,0.1885
1985-07-01,0.18866666666666668
1985-08-01,0.19083333333333335
1985-09-01,0.19208333333333333
1985-10-01,0.19441666666666665
1985-11-01,0.19691666666666668
1985-12-01,0.19949999999999998
1986-01-01,0.202
1986-02-01,0.20583333333333337
1986-03-01,0.20966666666666667
1986-04-01,0.21191666666666667
1986-05-01,0.2156666666666667
1986-06-01,0.21775
1986-07-01,0.21916666666666665
1986-08-01,0.22116666666666668
1986-09-01,0.22208333333333335
1986-10-01,0.22524999999999998
1986-11-01,0.22683333333333333
1986-12-01,0.22733333333333333
1987-01-01,0.22825
1987-02-01,0.22983333333333336
1987-03-01,0.22958333333333333
1987-04-01,0.22966666666666666
1987-05-01,0.22975
1987-06-01,0.23041666666666666
1987-07-01,0.23258333333333334
1987-08-01,0.23325
1987-09-01,0.23558333333333334
1987-10-01,0.23775000000000002
1987-11-01,0.23833333333333334
1987-12-01,0.24125
1988-01-01,0.24483333333333332
1988-02-01,0.24733333333333332
1988-03-01,0.24983333333333332
1988-04-01,0.25233333333333335
1988-05-01,0.25525
1988-06-01,0.2585
1988-07-01,0.26075
1988-08-01,0.26475
1988-09-01,0.26716666666666666
1988-10-01,0.2696666666666667
1988-11-01,0.2694166666666667
1988-12-01,0.2708333333333333
1989-01-01,0.2704166666666667
1989-02-01,0.2734166666666667
1989-03-01,0.27466666666666667
1989-04-01,0.2764166666666667
1989-05-01,0.27691666666666664
1989-06-01,0.27708333333333335
1989-07-01,0.27858333333333335
1989-08-01,0.2795833333333333
1989-09-01,0.2805
1989-10-01,0.2808333333333334
1989-11-01,0.2799166666666667
1989-12-01,0.27908333333333335
1990-01-01,0.2793333333333334
1990-02-01,0.2788333333333333
1990-03-01,0.2821666666666667
1990-04-01,0.2843333333333333
1990-05-01,0.28541666666666665
1990-06-01,0.2864166666666667
1990-07-01,0.2873333333333334
1990-08-01,0.28800000000000003
1990-09-01,0.28850000000000003
1990-10-01,0.2904166666666666
1990-11-01,0.2916666666666667
1990-12-01,0.29324999999999996
1991-01-01,0.29241666666666666
1991-02-01,0.2930833333333333
1991-03-01,0.2923333333333334
1991-04-01,0.29383333333333334
1991-05-01,0.295
1991-06-01,0.29675
1991-07-01,0.29808333333333337
1991-08-01,0.29866666666666664
1991-09-01,0.30033333333333334
1991-10-01,0.301
1991-11-01,0.30108333333333337
1991-12-01,0.29975
1992-01-01,0.3025
1992-02-01,0.3043333333333333
1992-03-01,0.30791666666666667
1992-04-01,0.3090833333333333
1992-05-01,0.3104166666666667
1992-06-01,0.3120833333333334
1992-07-01,0.31166666666666665
1992-08-01,0.31166666666666665
1992-09-01,0.31033333333333335
1992-10-01,0.3094166666666667
1992-11-01,0.3084166666666667
1992-12-01,0.3063333333333334
1993-01-01,0.3050833333333333
1993-02-01,0.3045833333333333
1993-03-01,0.30416666666666664
1993-04-01,0.3045
1993-05-01,0.30383333333333334
1993-06-01,0.30391666666666667
1993-07-01,0.30424999999999996
1993-08-01,0.3026666666666666
1993-09-01,0.30075
1993-10-01,0.301
1993-11-01,0.29866666666666664
1993-12-01,0.2984166666666666
1994-01-01,0.29775
1994-02-01,0.2965833333333333
1994-03-01,0.29650000000000004
1994-04-01,0.29883333333333334
1994-05-01,0.2985833333333333
1994-06-01,0.30124999999999996
1994-07-01,0.30241666666666667
1994-08-01,0.30274999999999996
1994-09-01,0.30366666666666664
1994-10-01,0.30591666666666667
1994-11-01,0.3088333333333333
1994-12-01,0.3119166666666667
1995-01-01,0.31416666666666665
1995-02-01,0.32016666666666665
1995-03-01,0.32258333333333333
1995-04-01,0.3255
1995-05-01,0.32658333333333334
1995-06-01,0.32883333333333337
1995-07-01,0.3326666666666666
1995-08-01,0.33566666666666667
1995-09-01,0.33775
1995-10-01,0.3403333333333333
1995-11-01,0.34325
1995-12-01,0.34425
1996-01-01,0.34425
1996-02-01,0.3450833333333333
1996-03-01,0.3456666666666666
1996-04-01,0.3463333333333333
1996-05-01,0.3468333333333334
1996-06-01,0.3478333333333333
1996-07-01,0.34950000000000003
1996-08-01,0.3515833333333333
1996-09-01,0.35291666666666666
1996-10-01,0.35325
1996-11-01,0.35541666666666666
1996-12-01,0.3565833333333333
1997-01-01,0.35583333333333333
1997-02-01,0.3556666666666667
1997-03-01,0.35833333333333334
1997-04-01,0.3593333333333334
1997-05-01,0.35991666666666666
1997-06-01,0.3615833333333333
1997-07-01,0.36116666666666664
1997-08-01,0.3625
1997-09-01,0.36424999999999996
1997-10-01,0.3668333333333333
1997-11-01,0.36991666666666667
1997-12-01,0.37099999999999994
1998-01-01,0.3714166666666667
1998-02-01,0.37433333333333335
1998-03-01,0.3753333333333334
1998-04-01,0.3775833333333333
1998-05-01,0.37958333333333333
1998-06-01,0.38216666666666665
1998-07-01,0.38508333333333333
1998-08-01,0.38766666666666666
1998-09-01,0.3885833333333333
1998-10-01,0.38924999999999993
1998-11-01,0.39175
1998-12-01,0.39416666666666667
1999-01-01,0.3971666666666666
1999-02-01,0.3999166666666667
1999-03-01,0.40025
1999-04-01,0.40066666666666667
1999-05-01,0.40166666666666667
1999-06-01,0.40325
1999-07-01,0.40391666666666665
1999-08-01,0.4043333333333334
1999-09-01,0.4045833333333333
1999-10-01,0.40475
1999-11-01,0.4063333333333333
1999-12-01,0.4068333333333333
2000-01-01,0.40625
2000-02-01,0.40741666666666665
2000-03-01,0.40558333333333335
2000-04-01,0.40541666666666665
2000-05-01,0.4041666666666667
2000-06-01,0.4041666666666667
2000-07-01,0.4040833333333333
2000-08-01,0.40475
2000-09-01,0.4058333333333333
2000-10-01,0.4049166666666667
2000-11-01,0.40399999999999997
2000-12-01,0.4029166666666667
2001-01-01,0.4033333333333334
2001-02-01,0.40275000000000005
2001-03-01,0.4041666666666667
2001-04-01,0.40425000000000005
2001-05-01,0.40549999999999997
2001-06-01,0.40541666666666665
2001-07-01,0.40658333333333335
2001-08-01,0.40758333333333335
2001-09-01,0.4086666666666667
2001-10-01,0.41008333333333336
2001-11-01,0.41333333333333333
2001-12-01,0.41600000000000004
2002-01-01,0.41808333333333336
2002-02-01,0.4201666666666667
2002-03-01,0.4230833333333333
2002-04-01,0.42525
2002-05-01,0.4279166666666666
2002-06-01,0.43025
2002-07-01,0.4344166666666667
2002-08-01,0.43816666666666665
2002-09-01,0.4429166666666667
2002-10-01,0.44716666666666666
2002-11-01,0.4515
2002-12-01,0.4540833333333333
2003-01-01,0.45716666666666667
2003-02-01,0.459
2003-03-01,0.4608333333333333
2003-04-01,0.46291666666666664
2003-05-01,0.4654166666666667
2003-06-01,0.46699999999999997
2003-07-01,0.46958333333333335
2003-08-01,0.4735
2003-09-01,0.4776666666666667
2003-10-01,0.48175
2003-11-01,0.48575
2003-12-01,0.49008333333333337
2004-01-01,0.4933333333333333
2004-02-01,0.4986666666666667
2004-03-01,0.50175
2004-04-01,0.5035833333333334
